id,ylang,tlang,level,wclass,type,tlang_ex,ylang_ex,tlang_exf,furigana,chikugoyaku
つらい,English,Japanese,Adjective,na-Adjective + noun,嫌いだ / hate2,会社で嫌いな人と好きな人はどっちが多いですか？,,会社で嫌いな人と好きな人はどっちが多いですか？,,1
眠い,English,Japanese,Adjective,na-Adjective + noun,嫌いだ / hate2,嫌いな人の方が多いです,,嫌いな人の方が多いです,,1
,,,,,,,,,,1
Sはうれしそうだ...etc,,,,,,,,,,1
,English,Japanese,Adjective,na-Adjective,有名だ / famous,この歌手は日本で有名ですか？,,この歌手は日本で有名ですか？,,1
,English,Japanese,Adjective,na-Adjective,有名だ / famous,すごく有名です,,すごく有名です,,1
ex2,English,Japanese,Adjective,na-Adjective,有名だ / famous,あまり有名ではありません,,あまり有名ではありません,,1
ほしい,English,Japanese,Adjective,na-Adjective,有名だ / famous,全く有名じゃないです,,全く有名じゃないです,,1
,,,,,,,,,,1
好きだ,English,Japanese,Adjective,na-Adjective past,有名だ / famous,この人は昔、有名でしたか？,,この人は昔、有名でしたか？,,1
必要だ,English,Japanese,Adjective,na-Adjective past,有名だ / famous,はい、有名でした,,はい、有名でした,,1
,English,Japanese,Adjective,na-Adjective past,有名だ / famous,いいえ、あまり有名ではありませんでした,,いいえ、あまり有名ではありませんでした,,1
,English,Japanese,Adjective,na-Adjective past,有名だ / famous,いいえ、全然有名じゃなかったです,,いいえ、全然有名じゃなかったです,,1
look busy-忙しそうです,,,,,,,,,,1
heard busy-忙しいそうです,English,Japanese,Adjective,na-Adjective + のは( nowa ),有名だ / famous,日本で1番有名なのは誰ですか？,,日本で1番有名なのは誰ですか？,,1
,English,Japanese,Adjective,na-Adjective + のは( nowa ),有名だ / famous,総理大臣です,,総理大臣です,,1
,,,,,,,,,,1
,English,Japanese,Adjective,na-Adjective + noun,有名だ / famous,有名な人と有名じゃない人はどっちが好きですか？,,有名な人と有名じゃない人はどっちが好きですか？,,1
ex3,English,Japanese,Adjective,na-Adjective + noun,有名だ / famous,有名じゃない人のほうが好きです,,有名じゃない人のほうが好きです,,1
,,,,,,,,,,1
...が...かわいそう,,,,,,,,,,1
,English,Japanese,Adjective,na-Adjective,元気だ / fine,元気ですか？,,元気ですか？,,1
,English,Japanese,Adjective,na-Adjective,元気だ / fine,元気です,,元気です,,1
ex4,English,Japanese,Adjective,na-Adjective,元気だ / fine,あまり元気ではありません,,あまり元気ではありません,,1
行っても+いい,English,Japanese,Adjective,na-Adjective,元気だ / fine,全然元気じゃないです,,全然元気じゃないです,,1
,,,,,,,,,,1
行くのは+いい,English,Japanese,Adjective,na-Adjective past,元気だ / fine,彼女は元気でしたか？,,彼女は元気でしたか？,,1
行ったら+駄目だ,English,Japanese,Adjective,na-Adjective past,元気だ / fine,はい、元気でした,,はい、元気でした,,1
行くのは+駄目だ,English,Japanese,Adjective,na-Adjective past,元気だ / fine,いいえ、元気ではありませんでした,,いいえ、元気ではありませんでした,,1
（動詞の応用で実装予定）,English,Japanese,Adjective,na-Adjective past,元気だ / fine,いいえ、元気じゃなかったです,,いいえ、元気じゃなかったです,,1
,,,,,,,,,,1
,English,Japanese,Adjective,na-Adjective + のは( nowa ),元気だ / fine,1番元気なのはいつですか？,,1番元気なのはいつですか？,,1
,English,Japanese,Adjective,na-Adjective + のは( nowa ),元気だ / fine,夜です,,夜です,,1
,,,,,,,,,,1
,English,Japanese,Adjective,na-Adjective + noun,元気だ / fine,元気な時と元気じゃない時はどっちが多いですか？,,元気な時と元気じゃない時はどっちが多いですか？,,1
,English,Japanese,Adjective,na-Adjective + noun,元気だ / fine,元気な時のほうが多いです,,元気な時のほうが多いです,,1
,,,,,,,,,,1
,,,,,,,,,,1
,English,Japanese,Adjective,na-Adjective,答えが同じだ / the answer is same,yournameさんと彼は、答えが同じですね,,yournameさんと彼は、答えが同じですね,,1
,English,Japanese,Adjective,na-Adjective,答えが同じだ / the answer is same,はい、同じです,,はい、同じです,,1
,English,Japanese,Adjective,na-Adjective,答えが同じだ / the answer is same,いいえ、同じではありません,,いいえ、同じではありません,,1
,English,Japanese,Adjective,na-Adjective,答えが同じだ / the answer is same,いいえ、違います,,いいえ、違います,,1
,,,,,,,,,,1
,English,Japanese,Adjective,na-Adjective past,答えが同じだ / the answer is same,,,,,1
,English,Japanese,Adjective,na-Adjective past,答えが同じだ / the answer is same,,,,,1
,English,Japanese,Adjective,na-Adjective past,答えが同じだ / the answer is same,,,,,1
,,,,,,,,,,1
,English,Japanese,Adjective,na-Adjective + のは( nowa ),値段が同じだ / the price is same,これと値段が同じなのはどの服ですか？,,これと値段が同じなのはどの服ですか？,,1
,English,Japanese,Adjective,na-Adjective + のは( nowa ),値段が同じだ / the price is same,この服です,,この服です,,1
,,,,,,,,,,1
,English,Japanese,Adjective,na-Adjective + noun,誕生日が同じだ / the birthday is same,この中に私と誕生日が同じ人はいますか？,,この中に私と誕生日が同じ人はいますか？,,1
,English,Japanese,Adjective,na-Adjective + noun,誕生日が同じだ / the birthday is same,いないようです,,いないようです,,1
,,,,,,,,,,1
,,,,,,,,,,1
,English,Japanese,Adjective,na-Adjective,親切だ / kind,彼女は親切ですか？,,彼女は親切ですか？,,1
,English,Japanese,Adjective,na-Adjective,親切だ / kind,すごく親切です,,すごく親切です,,1
,English,Japanese,Adjective,na-Adjective,親切だ / kind,あまり親切ではありません,,あまり親切ではありません,,1
,English,Japanese,Adjective,na-Adjective,親切だ / kind,全く親切じゃないです,,全く親切じゃないです,,1
,,,,,,,,,,1
,English,Japanese,Adjective,na-Adjective past,,,,,,1
,English,Japanese,Adjective,na-Adjective past,,,,,,1
,English,Japanese,Adjective,na-Adjective past,,,,,,1
,,,,,,,,,,1
,English,Japanese,Adjective,na-Adjective + のは( nowa ),,,,,,1
,English,Japanese,Adjective,na-Adjective + のは( nowa ),,,,,,1
,,,,,,,,,,1
,English,Japanese,Adjective,na-Adjective + noun,,,,,,1
,English,Japanese,Adjective,na-Adjective + noun,,,,,,1
