id,ylang,tlang,level,wclass,type,tlang_ex,ylang_ex,tlang_exf,furigana,chikugoyaku
,,,,,,あなたは明日私の家に来ますか？,Will you come over to my place tomorrow?,,,1
,,,,,【 私は明日-Vn 】 / 【 I will not-V-tomorrow 】,私は明日彼に会いません,I won't see him tomorrow.,,,1
,,,,,,私は明日仕事に行きません,I won't go to work tomorrow.,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,Beginner1,,【 私はたいてい-V 】 / 【 I-V-most of the time 】,私はたいてい夜早く寝ます,I go to bed early at night most of the time.,,,1
,,,,,,私はたいてい週末友達と遊びに行きます,I go hang out with my friends on weekends most of the time.,,,1
,,,,,【 私はたいてい-Vn 】 / 【 I don't-V-most of the time 】,私はたいてい5時間以上寝ません,I don't sleep more than 5 hours most of the time.,,,1
,,,,,,彼はたいてい時間通りに来ません,He doesn't come on time most of the time.,,,1
,,,,,,,,,,1
,,,Beginner1,,【 1日中-V 】 / 【 V-all day 】,私は休みの日、1日中本を読みます,I read books all day on my days off.,,,1
,,,,,,,,,,1
,,,,,【 1日中-V-か？ 】 / 【 V-all day? 】,あなたは休みの日、1日中本を読みますか？,Do you read books all day on your days off?,,,1
,,,,,,,,,,1
,,,,,【 1日中-Vp 】 / 【 Vp-all day 】,私は昨日、1日中ゲームをしました,I played games all day yesterday.,,,1
,,,,,,,,,,1
,,,Beginner1,,【 私は最近よく-V 】 / 【 I often-V-recently 】,私は最近よく車を運転します,I often drive a car recently.,,,1
,,,,,,,,,,1
,,,,,【 私は最近あまり-Vn 】 / 【 I don't often-V-recently 】,私は最近あまりニュースを見ません,I don't often watch the news recently.,,,1
,,,,,,,,,,1
,,,,,【 私は最近たまに-V 】 / 【 I sometimes-V-recently 】,私は最近たまにワインを飲みます,I sometimes drink wine recently.,,,1
,,,,,,,,,,1
,,,,,【 私は最近ほとんど-Vn 】 / 【 I rarely-V-recently 】,私は最近ほとんどたばこを吸いません,I rarely smoke recently.,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,Beginner1,,【 私はさっき-Vp 】 / 【 I-Vp-a bit ago 】,私はさっき夕食を食べました,I ate dinner a bit ago.,,,1
,,,,,,,,,,1
,,,,,【 あなたはさっき-Vp？ 】 / 【 Did you-V-a bit ago? 】,あなたはさっき夕食を食べましたか？,Did you eat dinner a bit ago?,,,1
,,,,,,,,,,1
,,,,,【 私はさっき-Vpn 】 / 【 I didn't-V-a bit ago 】,私はさっき電話に出ませんでした,I didn't pick up a phone a bit ago.,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,Beginner1,,【 私はあとで-V 】 / 【 I will-V-later 】,,,,,1
,,,,,,,,,,1
,,,,,【 あなたはあとで-V? 】 / 【 Will you-V-later? 】,,,,,1
,,,,,,,,,,1
,,,Beginner2,,【 私は今、-Ving 】 / 【 I am Ving now 】,私は今、日本語を勉強しています,,,,1
,,,,,,私は今、紅茶を飲んでいます,,,,1
,,,,,,,,,,1
,,,,,【 あなたは今、-Ving？ 】 / 【 Are you Ving now? 】,あなたは今、日本語を勉強していますか？,,,,1
,,,,,,,,,,1
,,,,,【 あなたは今、何を-Ving？ 】 / 【 What are you Ving now? 】,あなたは今、何をしていますか？,,,,1
,,,,,,あなたは今、何を勉強していますか？,,,,1
,,,,,,,,,,1
,,,,,【 私はその時、-Vping 】 / 【 I was Ving at that time 】,私はその時、映画を見ていました,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,Beginner2,,私は昨日からずっと～Ving,私は昨日からずっとゲームをしています,I have been playing games the whole time since yesterday.,,,1
,,,,,,彼は昨日からずっと勉強をしています,He has been studying the whole time since yesterday.,,,1
,,,,,,彼女は昨日からずっと映画を見ています,She has been watching movies the whole time since yesterday.,,,1
,,,,,私は今日1日中～Vping,私は今日1日中仕事をしていました,I worked all day today.,,,1
,,,,,,彼女は今日1日中寝ていました,She slept all day today.,,,1
,,,Beginner2,,私はまだ～Vning,私はまだ夕食を食べていません,I haven't eaten dinner yet.,,,1
,,,,,,彼はまだ起きていません,He hasn't waken up yet.,,,1
,,,,,,私はまだ今週、ドラマを見ていません,I haven't watched the TV drama this week yet.,,,1
,,,,,,彼女はまだ宿題をしていません,She hasn't done her homework yet.,,,1
,,,Beginner2,,早くVte～ください,早くしてください,Please do it quick.,,,1
,,,,,,早く来てください,Please hurry come over.,,,1
,,,,,,早く電話してください,Please hurry call me.,,,1
,,,,,もっとVte～ください,もっと勉強してください,,,,1
,,,,,,もっと食べてください,,,,1
,,,,,,もっと頑張ってください,,,,1
,,,,,,もっとたくさん飲んでください,,,,1
,,,,,,もっと早く来てください,,,,1
,,,,,,もっと早く起きてください,,,,1
,,,,,,もっとゆっくり話してください,,,,1
,,,,,,もっと大きな声で話してください,,,,1
,,,Beginner2,,そんなにVnte～ください,そんなにスピードを出さないでください,,,,1
,,,,,,そんなにたばこを吸わないでください,,,,1
,,,,,,そんなに一度に言わないでください,,,,1
,,,Beginner2,,あまりVnte～ください,あまり無理をしないでください,,,,1
,,,,,,あまり頻繁に遅刻しないでください,,,,1
,,,,,,,,,,1
,,,Beginner2,,たとえVte～も,たとえ今行っても,"Even if I go now ,",,,1
,,,,,,,,,,1
,,,Beginner2,,どんなにVte～も,どんなに努力しても,"No matter how much effort I make ,",,,1
,,,,,,,,,,1
,,,Beginner2,,Vte～もいいですか？,明日電話をしてもいいですか？,Can I call you tomorrow?,,,1
,,,,,,駅まで一緒に行ってもいいですか？,Can I go to the station with you?,,,1
,,,Beginner2,,V1teからV2te～ください,夕食を食べてから寝てください,,,,1
,,,,,,買い物をしてから家に帰ってください,Please go home after you have done shopping.,,,1
,,,,,,宿題をしてからアニメを見てください,Please watch an anime after you have done your homework.,,,1
,,,,,,,,,,1
,,,Beginner2,,V1te、V2te、それからV3p,部屋を掃除して、明日の準備をして、それから寝ました,,,,1
