id,ylang,tlang,level,wclass,type,tlang_ex,ylang_ex,tlang_exf,furigana,chikugoyaku
,English,Japanese,Verb3,ageru / kureru / morau,引っ越しを手伝う / help with moving ,私の引っ越しも手伝ってくれませんか？,,私の引っ越しも手伝ってくれませんか？,,1
,English,Japanese,Verb3,ageru / kureru / morau,引っ越しを手伝う / help with moving ,はい、手伝ってあげます,,はい、手伝ってあげます,,1
,English,Japanese,Verb3,ageru / kureru / morau,引っ越しを手伝う / help with moving ,yournameさんは私の引っ越しを手伝ってくれました,,yournameさんは私の引っ越しを手伝ってくれました,,1
,English,Japanese,Verb3,ageru / kureru / morau,引っ越しを手伝う / help with moving ,私はyournameさんに引っ越しを手伝ってもらいました,,私はyournameさんに引っ越しを手伝ってもらいました,,1
,,,,,,,,,,1
,English,Japanese,Verb3,ageru / kureru / morau,お金を貸す / lend money,yournameさん、彼にお金を貸してあげたんですか？,,yournameさん、彼にお金を貸してあげたんですか？,,1
,English,Japanese,Verb3,ageru / kureru / morau,お金を貸す / lend money,はい、貸してあげました,,はい、貸してあげました,,1
,English,Japanese,Verb3,ageru / kureru / morau,お金を貸す / lend money,私の兄にもお金を貸してくれたんですか？,,私の兄にもお金を貸してくれたんですか？,,1
,English,Japanese,Verb3,ageru / kureru / morau,お金を貸す / lend money,はい、貸してあげました,,はい、貸してあげました,,1
,English,Japanese,Verb3,ageru / kureru / morau,お金を貸す / lend money,私にもお金を貸してくれませんか？,,私にもお金を貸してくれませんか？,,1
,English,Japanese,Verb3,ageru / kureru / morau,お金を貸す / lend money,はい、貸してあげます,,はい、貸してあげます,,1
,English,Japanese,Verb3,ageru / kureru / morau,お金を貸す / lend money,yournameさんは私にお金を貸してくれました,,yournameさんは私にお金を貸してくれました,,1
,English,Japanese,Verb3,ageru / kureru / morau,お金を貸す / lend money,私はyournameさんにお金を貸してもらいました,,私はyournameさんにお金を貸してもらいました,,1
,,,,,,,,,,1
,,,,,,,,,,1
,English,Japanese,Verb3,くれませんか？ / would you V?,お金を貸す / lend money,すみません、お金を貸してくれませんか？,,すみません、お金を貸してくれませんか？,,1
,English,Japanese,Verb3,くれませんか？ / would you V?,お金を貸す / lend money,いいですよ,,いいですよ,,1
,English,Japanese,Verb3,くれませんか？ / would you V?,お金を貸す / lend money,貸したくないです,,貸したくないです,,1
,English,Japanese,Verb3,くれませんか？ / would you V?,お金を貸す / lend money,貸したいけど貸せません,,貸したいけど貸せません,,1
,English,Japanese,Verb3,くれませんか？ / would you V?,お金を貸す / lend money,すみませんが他をあたってください,,すみませんが他をあたってください,,1
,,,,,,,,,,1
,English,Japanese,Verb3,くれませんか？ / would you V?,ゆっくり話す / speak slowly,すみません、もっとゆっくり話してくれませんか？,,すみません、もっとゆっくり話してくれませんか？,,1
,English,Japanese,Verb3,くれませんか？ / would you V?,ゆっくり話す / speak slowly,わかりました,,わかりました,,1
,English,Japanese,Verb3,くれませんか？ / would you V?,ゆっくり話す / speak slowly,嫌です,,嫌です,,1
,English,Japanese,Verb3,くれませんか？ / would you V?,ゆっくり話す / speak slowly,すみませんが出来ません,,すみませんが出来ません,,1
,,,,,,,,,,1
,English,Japanese,Verb3,くれませんか？ / would you V?,もう一度言う / say again,すみません、もう一度言ってくれませんか？,,すみません、もう一度言ってくれませんか？,,1
,English,Japanese,Verb3,くれませんか？ / would you V?,もう一度言う / say again,わかりました,,わかりました,,1
,English,Japanese,Verb3,くれませんか？ / would you V?,もう一度言う / say again,はい、もちろん,,はい、もちろん,,1
,English,Japanese,Verb3,くれませんか？ / would you V?,もう一度言う / say again,最初からですか？,,最初からですか？,,1
,,,,,,,,,,1
一緒に来る,English,Japanese,Verb3,くれませんか？ / would you V?,一緒に来る / come ( go ) together,すみません、ちょっと一緒に来てくれませんか？,,すみません、ちょっと一緒に来てくれませんか？,,1
は特殊,English,Japanese,Verb3,くれませんか？ / would you V?,一緒に来る / come ( go ) together,いいですよ,,いいですよ,,1
実際は一緒に行く,English,Japanese,Verb3,くれませんか？ / would you V?,一緒に来る / come ( go ) together,今時間がありません,,今時間がありません,,1
,English,Japanese,Verb3,くれませんか？ / would you V?,一緒に来る / come ( go ) together,どこに行くんですか？,,どこに行くんですか？,,1
