id,ylang,tlang,level,wclass,type,tlang_ex,ylang_ex,tlang_exf,furigana,chikugoyaku
,English,Japanese,Verb2,らどうですか？ / why don''t you V?,たくさん食べる / eat a lot,ありがとう、いただきます,,,,1
,English,Japanese,Verb2,らどうですか？ / why don''t you V?,たくさん食べる / eat a lot,もうお腹いっぱいです,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,English,Japanese,Verb2,ていませんか？ / do you V?,持っている / have,何か書くものを持っていませんか？,,,,1
do you ?,English,Japanese,Verb2,ていませんか？ / do you V?,持っている / have,ありますよ,,,,1
行く？,English,Japanese,Verb2,ていませんか？ / do you V?,持っている / have,ないです,,,,1
持っている？,,,,,,,,,,1
,English,Japanese,Verb2,ていませんか？ / do you V?,知る / know,俺のノート、知りませんか？,,,,1
do you ? ( negative form ),English,Japanese,Verb2,ていませんか？ / do you V?,知る / know,私が持っています,,,,1
持っていない？,English,Japanese,Verb2,ていませんか？ / do you V?,知る / know,知りません,,,,1
知らない？,,,,,,,,,,1
,,,,,,,,,,1
,English,Japanese,Verb2,ないんですか？ / don''t you V?,準備する / prepare,準備しないんですか？,,,,1
don''t you ?,English,Japanese,Verb2,ないんですか？ / don''t you V?,準備する / prepare,これからします,,,,1
行かないの？,English,Japanese,Verb2,ないんですか？ / don''t you V?,準備する / prepare,まだしません,,,,1
食べないの？,,,,,,,,,,1
,English,Japanese,Verb2,ないんですか？ / don''t you V?,寝る / go to bed,寝ないんですか？,,,,1
,English,Japanese,Verb2,ないんですか？ / don''t you V?,寝る / go to bed,もうすぐ寝ます,,,,1
,English,Japanese,Verb2,ないんですか？ / don''t you V?,寝る / go to bed,まだ寝ません,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
didn''t you ?,English,Japanese,Verb2,なかったんですか？ / didn''t you V?,学校に行く / go to school,学校に行かなかったんですか？,,,,1
行かなかったの？,English,Japanese,Verb2,なかったんですか？ / didn''t you V?,学校に行く / go to school,はい、行きませんでした,,,,1
食べなかったんですか？,English,Japanese,Verb2,なかったんですか？ / didn''t you V?,学校に行く / go to school,ちゃんと行きましたよ,,,,1
,,,,,,,,,,1
,English,Japanese,Verb2,なかったんですか？ / didn''t you V?,寝る / go to bed,昨日寝なかったんですか？,,,,1
,English,Japanese,Verb2,なかったんですか？ / didn''t you V?,寝る / go to bed,はい、寝ませんでした,,,,1
,English,Japanese,Verb2,なかったんですか？ / didn''t you V?,寝る / go to bed,ちゃんと寝ましたよ,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,English,Japanese,Verb2,方がよくないですか？ / Isn''t it better to V?,走る / run,走った方がよくないですか？,,,,1
ほうがよくない？,English,Japanese,Verb2,方がよくないですか？ / Isn''t it better to V?,走る / run,はい、走らないといけません,,,,1
,English,Japanese,Verb2,方がよくないですか？ / Isn''t it better to V?,走る / run,いいえ、走らない方がいいです,,,,1
食べたほうがいい,,,,,,,,,,1
食べた方がよくないですか？,English,Japanese,Verb2,方がよくないですか？ / Isn''t it better to V?,急ぐ / hurry up,もっと急いだ方がよくないですか？,,,,1
,English,Japanese,Verb2,方がよくないですか？ / Isn''t it better to V?,急ぐ / hurry up,はい、急がないといけません,,,,1
食べないといけない,English,Japanese,Verb2,方がよくないですか？ / Isn''t it better to V?,急ぐ / hurry up,いいえ、急がない方がいいです,,,,1
食べないほうがいい,,,,,,,,,,1
,English,Japanese,Verb2,方がよくないですか？ / Isn''t it better to V?,始める / get started,そろそろ始めた方がよくないですか？,,,,1
,English,Japanese,Verb2,方がよくないですか？ / Isn''t it better to V?,始める / get started,はい、もう始めないといけません,,,,1
isnt it better to ?,English,Japanese,Verb2,方がよくないですか？ / Isn''t it better to V?,始める / get started,いいえ、まだ始めない方がいいです,,,,1
,,,,,,,,,,1
,English,Japanese,Verb2,方がよくないですか？ / Isn''t it better to V?,終わる / end,そろそろ終わった方がよくない？,,,,1
,English,Japanese,Verb2,方がよくないですか？ / Isn''t it better to V?,終わる / end,うん、もう終わらないといけないね,,,,1
,English,Japanese,Verb2,方がよくないですか？ / Isn''t it better to V?,終わる / end,いや、まだ終わらない方がいいよ,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
食べた方がいい,English,Japanese,Verb2,方がいいですか？ / Is it better to V?,電気をつける / turn on the light,電気をつけた方がいいですか？,,,,1
食べてください,English,Japanese,Verb2,方がいいですか？ / Is it better to V?,電気をつける / turn on the light,はい、つけてください,,,,1
食べないでください,English,Japanese,Verb2,方がいいですか？ / Is it better to V?,電気をつける / turn on the light,いいえ、つけないでください,,,,1
食べなくてもいいです,English,Japanese,Verb2,方がいいですか？ / Is it better to V?,電気をつける / turn on the light,いいえ、つけなくてもいいです,,,,1
勉強しなくてもいいです,,,,,,,,,,1
,English,Japanese,Verb2,方がいいですか？ / Is it better to V?,朝食を作る / cook breakfast,朝食を作った方がいいですか？,,,,1
,English,Japanese,Verb2,方がいいですか？ / Is it better to V?,朝食を作る / cook breakfast,はい、作ってください,,,,1
,English,Japanese,Verb2,方がいいですか？ / Is it better to V?,朝食を作る / cook breakfast,いいえ、作らないでください,,,,1
,English,Japanese,Verb2,方がいいですか？ / Is it better to V?,朝食を作る / cook breakfast,いいえ、作らなくてもいいです,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
～Vばいいですか？,English,Japanese,Verb2,ばいいですか？ / - should I V?,行く / go,どこに行けばいいですか？,,,,1
どこに行けばいいですか？,English,Japanese,Verb2,ばいいですか？ / - should I V?,行く / go,2階に行ってください,,,,1
どうやって行けばいいですか？,English,Japanese,Verb2,ばいいですか？ / - should I V?,行く / go,いつ行けばいいですか？,,,,1
いつ行けばいいですか？,English,Japanese,Verb2,ばいいですか？ / - should I V?,行く / go,今行ってください,,,,1
,English,Japanese,Verb2,ばいいですか？ / - should I V?,行く / go,どうやって行けばいいですか？,,,,1
,English,Japanese,Verb2,ばいいですか？ / - should I V?,行く / go,歩いて行ってください,,,,1
,,,,,,,,,,1
食べるべきです,,,,,,,,,,1
歩いて帰るつもりです,English,Japanese,Verb2,,,,,,,1
歩いて帰るつもりでした,English,Japanese,Verb2,,,,,,,1
（歩いて帰ったつもり、は意味が違う）,English,Japanese,Verb2,,,,,,,1
歩いて帰るつもりはないです,,,,,,,,,,1
歩いて帰るつもりはなかったです,,,,,,,,,,1
,,,,,,,,,,1
寿司を食べる予定です,,,,,,,,,,1
寿司を食べる予定でした,,,,,,,,,,1
寿司を食べる予定はないです,,,,,,,,,,1
寿司を食べる予定はなかったです,,,,,,,,,,1
,,,,,,,,,,1
寿司を食べる事にしました,,,,,,,,,,1
寿司は食べない事にしました,,,,,,,,,,1
寿司を食べる事になりました,,,,,,,,,,1
寿司は食べない事になりました,,,,,,,,,,1
寿司を食べる事になっています,,,,,,,,,,1
寿司は食べない事になっています,,,,,,,,,,1
